MAP 474.360998 6 0x53300000 0xffffb660800f7000 0x800 0x0 0
W 4 474.444919 5 0x5054099c 0x0 0x0 0
W 4 474.444920 5 0x505409a0 0x1e10b40d 0x0 0
W 4 474.444921 5 0x505409a4 0x0 0x0 0
W 4 474.444922 5 0x505409a8 0x1e10b50d 0x0 0
W 4 474.444923 5 0x505409ac 0x0 0x0 0
W 4 474.444924 5 0x505409b0 0x1e10b60d 0x0 0
W 4 474.444925 5 0x505409b4 0x0 0x0 0
W 4 474.444926 5 0x505409b8 0x1e10b70d 0x0 0
W 4 474.444927 5 0x505409bc 0x0 0x0 0
W 4 474.444928 5 0x505409c0 0x1e10b80d 0x0 0
W 4 474.444929 5 0x505409c4 0x0 0x0 0
W 4 474.444930 5 0x505409c8 0x1e10b90d 0x0 0
W 4 474.444931 5 0x505409cc 0x0 0x0 0
W 4 474.444932 5 0x505409d0 0x1e10ba0d 0x0 0
W 4 474.444934 5 0x505409d4 0x0 0x0 0
W 4 474.444935 5 0x505409d8 0x1e10bb0d 0x0 0
W 4 474.444936 5 0x505409dc 0x0 0x0 0
W 4 474.444937 5 0x505409e0 0x1e10bc0d 0x0 0
W 4 474.444938 5 0x505409e4 0x0 0x0 0
W 4 474.444939 5 0x505409e8 0x1e10bd0d 0x0 0
W 4 474.444940 5 0x505409ec 0x0 0x0 0
W 4 474.444941 5 0x505409f0 0x1e10be0d 0x0 0
W 4 474.444942 5 0x505409f4 0x0 0x0 0
W 4 474.444943 5 0x505409f8 0x1e10bf0d 0x0 0
W 4 474.444944 5 0x505409fc 0x0 0x0 0
W 4 474.444945 5 0x50540a00 0x1e10c00d 0x0 0
W 4 474.444946 5 0x50540a04 0x0 0x0 0
W 4 474.444947 5 0x50540a08 0x1e10c10d 0x0 0
W 4 474.444948 5 0x50540a0c 0x0 0x0 0
W 4 474.444949 5 0x50540a10 0x1e10c20d 0x0 0
W 4 474.444950 5 0x50540a14 0x0 0x0 0
W 4 474.444951 5 0x50540a18 0x1e10c30d 0x0 0
W 4 474.444953 5 0x50540a1c 0x0 0x0 0
W 4 474.444954 5 0x50540a20 0x1e10c40d 0x0 0
W 4 474.444955 5 0x50540a24 0x0 0x0 0
W 4 474.444956 5 0x50540a28 0x1e10c50d 0x0 0
W 4 474.444957 5 0x50540a2c 0x0 0x0 0
W 4 474.444958 5 0x50540a30 0x1e10c60d 0x0 0
W 4 474.444959 5 0x50540a34 0x0 0x0 0
W 4 474.444960 5 0x50540a38 0x1e10c70d 0x0 0
W 4 474.444961 5 0x50540a3c 0x0 0x0 0
W 4 474.444962 5 0x50540a40 0x1e10c80d 0x0 0
W 4 474.444963 5 0x50540a44 0x0 0x0 0
W 4 474.444964 5 0x50540a48 0x1e10c90d 0x0 0
W 4 474.444965 5 0x50540a4c 0x0 0x0 0
W 4 474.444966 5 0x50540a50 0x1e10ca0d 0x0 0
W 4 474.444967 5 0x50540a54 0x0 0x0 0
W 4 474.444969 5 0x50540a58 0x1e10cb0d 0x0 0
W 4 474.444970 5 0x50540a5c 0x0 0x0 0
W 4 474.444971 5 0x50540a60 0x1e10cc0d 0x0 0
W 4 474.444972 5 0x50540a64 0x0 0x0 0
W 4 474.444973 5 0x50540a68 0x1e10cd0d 0x0 0
W 4 474.444974 5 0x50540a6c 0x0 0x0 0
W 4 474.444975 5 0x50540a70 0x1e10ce0d 0x0 0
W 4 474.444976 5 0x50540a74 0x0 0x0 0
W 4 474.444977 5 0x50540a78 0x1e10cf0d 0x0 0
W 4 474.444978 5 0x50540a7c 0x0 0x0 0
W 4 474.444979 5 0x50540a80 0x1e10d00d 0x0 0
W 4 474.444980 5 0x50540a84 0x0 0x0 0
W 4 474.444981 5 0x50540a88 0x1e10d10d 0x0 0
W 4 474.444982 5 0x50540a8c 0x0 0x0 0
W 4 474.444983 5 0x50540a90 0x1e10d20d 0x0 0
W 4 474.444985 5 0x50540a94 0x0 0x0 0
W 4 474.444986 5 0x50540a98 0x1e10d30d 0x0 0
W 4 474.444987 5 0x50540a9c 0x0 0x0 0
W 4 474.444988 5 0x50540aa0 0x1e10d40d 0x0 0
W 4 474.444989 5 0x50540aa4 0x0 0x0 0
W 4 474.444990 5 0x50540aa8 0x1e10d50d 0x0 0
W 4 474.444991 5 0x50540aac 0x0 0x0 0
W 4 474.444992 5 0x50540ab0 0x1e10d60d 0x0 0
W 4 474.444993 5 0x50540ab4 0x0 0x0 0
W 4 474.444994 5 0x50540ab8 0x1e10d70d 0x0 0
W 4 474.444995 5 0x50540abc 0x0 0x0 0
W 4 474.444996 5 0x50540ac0 0x1e10d80d 0x0 0
W 4 474.444997 5 0x50540ac4 0x0 0x0 0
W 4 474.444998 5 0x50540ac8 0x1e10d90d 0x0 0
W 4 474.444999 5 0x50540acc 0x0 0x0 0
W 4 474.445000 5 0x50540ad0 0x1e10da0d 0x0 0
W 4 474.445001 5 0x50540ad4 0x0 0x0 0
W 4 474.445003 5 0x50540ad8 0x1e10db0d 0x0 0
W 4 474.445004 5 0x50540adc 0x0 0x0 0
W 4 474.445005 5 0x50540ae0 0x1e10dc0d 0x0 0
W 4 474.445006 5 0x50540ae4 0x0 0x0 0
W 4 474.445007 5 0x50540ae8 0x1e10dd0d 0x0 0
W 4 474.445008 5 0x50540aec 0x0 0x0 0
W 4 474.445009 5 0x50540af0 0x1e10de0d 0x0 0
W 4 474.445010 5 0x50540af4 0x0 0x0 0
W 4 474.445011 5 0x50540af8 0x1e10df0d 0x0 0
W 4 474.445012 5 0x50540afc 0x0 0x0 0
W 4 474.445013 5 0x50540b00 0x1e10e00d 0x0 0
W 4 474.445014 5 0x50540b04 0x0 0x0 0
W 4 474.445016 5 0x50540b08 0x1e10e10d 0x0 0
W 4 474.445017 5 0x50540b0c 0x0 0x0 0
W 4 474.445018 5 0x50540b10 0x1e10e20d 0x0 0
W 4 474.445019 5 0x50540b14 0x0 0x0 0
W 4 474.445020 5 0x50540b18 0x1e10e30d 0x0 0
W 4 474.445021 5 0x50540b1c 0x0 0x0 0
W 4 474.445022 5 0x50540b20 0x1e10e40d 0x0 0
W 4 474.445023 5 0x50540b24 0x0 0x0 0
W 4 474.445024 5 0x50540b28 0x1e10e50d 0x0 0
W 4 474.445025 5 0x50540b2c 0x0 0x0 0
W 4 474.445026 5 0x50540b30 0x1e10e60d 0x0 0
W 4 474.445027 5 0x50540b34 0x0 0x0 0
W 4 474.445028 5 0x50540b38 0x1e10e70d 0x0 0
W 4 474.445029 5 0x50540b3c 0x0 0x0 0
W 4 474.445030 5 0x50540b40 0x1e10e80d 0x0 0
W 4 474.445032 5 0x50540b44 0x0 0x0 0
W 4 474.445033 5 0x50540b48 0x1e10e90d 0x0 0
W 4 474.445034 5 0x50540b4c 0x0 0x0 0
W 4 474.445035 5 0x50540b50 0x1e10ea0d 0x0 0
W 4 474.445036 5 0x50540b54 0x0 0x0 0
W 4 474.445037 5 0x50540b58 0x1e10eb0d 0x0 0
W 4 474.445038 5 0x50540b5c 0x0 0x0 0
W 4 474.445039 5 0x50540b60 0x1e10ec0d 0x0 0
W 4 474.445040 5 0x50540b64 0x0 0x0 0
W 4 474.445041 5 0x50540b68 0x1e10ed0d 0x0 0
W 4 474.445042 5 0x50540b6c 0x0 0x0 0
W 4 474.445043 5 0x50540b70 0x1e10ee0d 0x0 0
W 4 474.445044 5 0x50540b74 0x0 0x0 0
W 4 474.445045 5 0x50540b78 0x1e10ef0d 0x0 0
W 4 474.445046 5 0x50540b7c 0x0 0x0 0
W 4 474.445047 5 0x50540b80 0x1e10f00d 0x0 0
W 4 474.445049 5 0x50540b84 0x0 0x0 0
W 4 474.445050 5 0x50540b88 0x1e10f10d 0x0 0
W 4 474.445051 5 0x50540b8c 0x0 0x0 0
W 4 474.445052 5 0x50540b90 0x1e10f20d 0x0 0
W 4 474.445053 5 0x50540b94 0x0 0x0 0
W 4 474.445054 5 0x50540b98 0x1e10f30d 0x0 0
W 4 474.445056 5 0x50540b9c 0x0 0x0 0
W 4 474.445057 5 0x50540ba0 0x1e10f40d 0x0 0
W 4 474.445058 5 0x50540ba4 0x0 0x0 0
W 4 474.445059 5 0x50540ba8 0x1e10f50d 0x0 0
W 4 474.445060 5 0x50540bac 0x0 0x0 0
W 4 474.445061 5 0x50540bb0 0x1e10f60d 0x0 0
W 4 474.445062 5 0x50540bb4 0x0 0x0 0
W 4 474.445063 5 0x50540bb8 0x1e10f70d 0x0 0
W 4 474.445064 5 0x50540bbc 0x0 0x0 0
W 4 474.445065 5 0x50540bc0 0x1e10f80d 0x0 0
W 4 474.445066 5 0x50540bc4 0x0 0x0 0
W 4 474.445067 5 0x50540bc8 0x1e10f90d 0x0 0
W 4 474.445068 5 0x50540bcc 0x0 0x0 0
W 4 474.445069 5 0x50540bd0 0x1e10fa0d 0x0 0
W 4 474.445070 5 0x50540bd4 0x0 0x0 0
W 4 474.445071 5 0x50540bd8 0x1e10fb0d 0x0 0
W 4 474.445072 5 0x50540bdc 0x0 0x0 0
W 4 474.445073 5 0x50540be0 0x1e10fc0d 0x0 0
W 4 474.445074 5 0x50540be4 0x0 0x0 0
W 4 474.445075 5 0x50540be8 0x1e10fd0d 0x0 0
W 4 474.445076 5 0x50540bec 0x0 0x0 0
W 4 474.445077 5 0x50540bf0 0x1e10fe0d 0x0 0
W 4 474.445078 5 0x50540bf4 0x0 0x0 0
W 4 474.445080 5 0x50540bf8 0x1e10ff0d 0x0 0
W 4 474.445081 5 0x50540bfc 0x0 0x0 0
W 4 474.445082 5 0x50540c00 0x1062800d 0x0 0
W 4 474.445083 5 0x50540c04 0x0 0x0 0
W 4 474.445084 5 0x50540c08 0x1062810d 0x0 0
W 4 474.445085 5 0x50540c0c 0x0 0x0 0
W 4 474.445086 5 0x50540c10 0x1062820d 0x0 0
W 4 474.445087 5 0x50540c14 0x0 0x0 0
W 4 474.445088 5 0x50540c18 0x1062830d 0x0 0
W 4 474.445089 5 0x50540c1c 0x0 0x0 0
W 4 474.445090 5 0x50540c20 0x1062840d 0x0 0
W 4 474.445091 5 0x50540c24 0x0 0x0 0
W 4 474.445092 5 0x50540c28 0x1062850d 0x0 0
W 4 474.445093 5 0x50540c2c 0x0 0x0 0
W 4 474.445094 5 0x50540c30 0x1062860d 0x0 0
W 4 474.445095 5 0x50540c34 0x0 0x0 0
W 4 474.445096 5 0x50540c38 0x1062870d 0x0 0
W 4 474.445097 5 0x50540c3c 0x0 0x0 0
W 4 474.445098 5 0x50540c40 0x1062880d 0x0 0
W 4 474.445099 5 0x50540c44 0x0 0x0 0
W 4 474.445101 5 0x50540c48 0x1062890d 0x0 0
W 4 474.445102 5 0x50540c4c 0x0 0x0 0
W 4 474.445103 5 0x50540c50 0x10628a0d 0x0 0
W 4 474.445104 5 0x50540c54 0x0 0x0 0
W 4 474.445105 5 0x50540c58 0x10628b0d 0x0 0
W 4 474.445106 5 0x50540c5c 0x0 0x0 0
W 4 474.445107 5 0x50540c60 0x10628c0d 0x0 0
W 4 474.445108 5 0x50540c64 0x0 0x0 0
W 4 474.445109 5 0x50540c68 0x10628d0d 0x0 0
W 4 474.445110 5 0x50540c6c 0x0 0x0 0
W 4 474.445111 5 0x50540c70 0x10628e0d 0x0 0
W 4 474.445112 5 0x50540c74 0x0 0x0 0
W 4 474.445114 5 0x50540c78 0x10628f0d 0x0 0
W 4 474.445115 5 0x50540c7c 0x0 0x0 0
W 4 474.445116 5 0x50540c80 0x1062900d 0x0 0
W 4 474.445117 5 0x50540c84 0x0 0x0 0
W 4 474.445118 5 0x50540c88 0x1062910d 0x0 0
W 4 474.445119 5 0x50540c8c 0x0 0x0 0
W 4 474.445120 5 0x50540c90 0x1062920d 0x0 0
W 4 474.445121 5 0x50540c94 0x0 0x0 0
W 4 474.445122 5 0x50540c98 0x1062930d 0x0 0
W 4 474.445123 5 0x50540c9c 0x0 0x0 0
W 4 474.445124 5 0x50540ca0 0x1062940d 0x0 0
W 4 474.445125 5 0x50540ca4 0x0 0x0 0
W 4 474.445126 5 0x50540ca8 0x1062950d 0x0 0
W 4 474.445127 5 0x50540cac 0x0 0x0 0
W 4 474.445128 5 0x50540cb0 0x1062960d 0x0 0
W 4 474.445129 5 0x50540cb4 0x0 0x0 0
W 4 474.445130 5 0x50540cb8 0x1062970d 0x0 0
W 4 474.445131 5 0x50540cbc 0x0 0x0 0
W 4 474.445132 5 0x50540cc0 0x1062980d 0x0 0
W 4 474.445133 5 0x50540cc4 0x0 0x0 0
W 4 474.445135 5 0x50540cc8 0x1062990d 0x0 0
W 4 474.445136 5 0x50540ccc 0x0 0x0 0
W 4 474.445137 5 0x50540cd0 0x10629a0d 0x0 0
W 4 474.445138 5 0x50540cd4 0x0 0x0 0
W 4 474.445139 5 0x50540cd8 0x10629b0d 0x0 0
W 4 474.445140 5 0x50540cdc 0x0 0x0 0
W 4 474.445141 5 0x50540ce0 0x10629c0d 0x0 0
W 4 474.445142 5 0x50540ce4 0x0 0x0 0
W 4 474.445143 5 0x50540ce8 0x10629d0d 0x0 0
W 4 474.445144 5 0x50540cec 0x0 0x0 0
W 4 474.445145 5 0x50540cf0 0x10629e0d 0x0 0
W 4 474.445146 5 0x50540cf4 0x0 0x0 0
W 4 474.445148 5 0x50540cf8 0x10629f0d 0x0 0
W 4 474.445149 5 0x50540cfc 0x0 0x0 0
W 4 474.445150 5 0x50540d00 0x1062a00d 0x0 0
W 4 474.445151 5 0x50540d04 0x0 0x0 0
W 4 474.445152 5 0x50540d08 0x1062a10d 0x0 0
W 4 474.445153 5 0x50540d0c 0x0 0x0 0
W 4 474.445154 5 0x50540d10 0x1062a20d 0x0 0
W 4 474.445155 5 0x50540d14 0x0 0x0 0
W 4 474.445156 5 0x50540d18 0x1062a30d 0x0 0
W 4 474.445157 5 0x50540d1c 0x0 0x0 0
W 4 474.445159 5 0x50540d20 0x1062a40d 0x0 0
W 4 474.445160 5 0x50540d24 0x0 0x0 0
W 4 474.445161 5 0x50540d28 0x1062a50d 0x0 0
W 4 474.445162 5 0x50540d2c 0x0 0x0 0
W 4 474.445163 5 0x50540d30 0x1062a60d 0x0 0
W 4 474.445164 5 0x50540d34 0x0 0x0 0
W 4 474.445165 5 0x50540d38 0x1062a70d 0x0 0
W 4 474.445166 5 0x50540d3c 0x0 0x0 0
W 4 474.445167 5 0x50540d40 0x1062a80d 0x0 0
W 4 474.445168 5 0x50540d44 0x0 0x0 0
W 4 474.445169 5 0x50540d48 0x1062a90d 0x0 0
W 4 474.445170 5 0x50540d4c 0x0 0x0 0
W 4 474.445171 5 0x50540d50 0x1062aa0d 0x0 0
W 4 474.445172 5 0x50540d54 0x0 0x0 0
W 4 474.445174 5 0x50540d58 0x1062ab0d 0x0 0
W 4 474.445175 5 0x50540d5c 0x0 0x0 0
W 4 474.445176 5 0x50540d60 0x1062ac0d 0x0 0
W 4 474.445177 5 0x50540d64 0x0 0x0 0
W 4 474.445178 5 0x50540d68 0x1062ad0d 0x0 0
W 4 474.445179 5 0x50540d6c 0x0 0x0 0
W 4 474.445180 5 0x50540d70 0x1062ae0d 0x0 0
W 4 474.445181 5 0x50540d74 0x0 0x0 0
W 4 474.445182 5 0x50540d78 0x1062af0d 0x0 0
W 4 474.445183 5 0x50540d7c 0x0 0x0 0
W 4 474.445184 5 0x50540d80 0x1062b00d 0x0 0
W 4 474.445185 5 0x50540d84 0x0 0x0 0
W 4 474.445186 5 0x50540d88 0x1062b10d 0x0 0
W 4 474.445187 5 0x50540d8c 0x0 0x0 0
W 4 474.445188 5 0x50540d90 0x1062b20d 0x0 0
W 4 474.445189 5 0x50540d94 0x0 0x0 0
W 4 474.445190 5 0x50540d98 0x1062b30d 0x0 0
W 4 474.445192 5 0x50540d9c 0x0 0x0 0
W 4 474.445193 5 0x50540da0 0x1062b40d 0x0 0
W 4 474.445194 5 0x50540da4 0x0 0x0 0
W 4 474.445195 5 0x50540da8 0x1062b50d 0x0 0
W 4 474.445196 5 0x50540dac 0x0 0x0 0
W 4 474.445197 5 0x50540db0 0x1062b60d 0x0 0
W 4 474.445198 5 0x50540db4 0x0 0x0 0
W 4 474.445199 5 0x50540db8 0x1062b70d 0x0 0
W 4 474.445200 5 0x50540dbc 0x0 0x0 0
W 4 474.445201 5 0x50540dc0 0x1062b80d 0x0 0
W 4 474.445202 5 0x50540dc4 0x0 0x0 0
W 4 474.445203 5 0x50540dc8 0x1062b90d 0x0 0
W 4 474.445204 5 0x50540dcc 0x0 0x0 0
W 4 474.445205 5 0x50540dd0 0x1062ba0d 0x0 0
W 4 474.445206 5 0x50540dd4 0x0 0x0 0
W 4 474.445207 5 0x50540dd8 0x1062bb0d 0x0 0
W 4 474.445208 5 0x50540ddc 0x0 0x0 0
W 4 474.445209 5 0x50540de0 0x1062bc0d 0x0 0
W 4 474.445210 5 0x50540de4 0x0 0x0 0
W 4 474.445211 5 0x50540de8 0x1062bd0d 0x0 0
W 4 474.445212 5 0x50540dec 0x0 0x0 0
W 4 474.445213 5 0x50540df0 0x1062be0d 0x0 0
W 4 474.445214 5 0x50540df4 0x0 0x0 0
W 4 474.445215 5 0x50540df8 0x1062bf0d 0x0 0
W 4 474.445217 5 0x50540dfc 0x0 0x0 0
W 4 474.445218 5 0x50540e00 0x1062c00d 0x0 0
W 4 474.445219 5 0x50540e04 0x0 0x0 0
W 4 474.445220 5 0x50540e08 0x1062c10d 0x0 0
W 4 474.445221 5 0x50540e0c 0x0 0x0 0
W 4 474.445222 5 0x50540e10 0x1062c20d 0x0 0
W 4 474.445223 5 0x50540e14 0x0 0x0 0
W 4 474.445224 5 0x50540e18 0x1062c30d 0x0 0
W 4 474.445225 5 0x50540e1c 0x0 0x0 0
W 4 474.445226 5 0x50540e20 0x1062c40d 0x0 0
W 4 474.445227 5 0x50540e24 0x0 0x0 0
W 4 474.445228 5 0x50540e28 0x1062c50d 0x0 0
W 4 474.445229 5 0x50540e2c 0x0 0x0 0
W 4 474.445230 5 0x50540e30 0x1062c60d 0x0 0
W 4 474.445231 5 0x50540e34 0x0 0x0 0
W 4 474.445232 5 0x50540e38 0x1062c70d 0x0 0
W 4 474.445233 5 0x50540e3c 0x0 0x0 0
W 4 474.445234 5 0x50540e40 0x1062c80d 0x0 0
W 4 474.445236 5 0x50540e44 0x0 0x0 0
W 4 474.445237 5 0x50540e48 0x1062c90d 0x0 0
W 4 474.445238 5 0x50540e4c 0x0 0x0 0
W 4 474.445239 5 0x50540e50 0x1062ca0d 0x0 0
W 4 474.445240 5 0x50540e54 0x0 0x0 0
W 4 474.445241 5 0x50540e58 0x1062cb0d 0x0 0
W 4 474.445242 5 0x50540e5c 0x0 0x0 0
W 4 474.445243 5 0x50540e60 0x1062cc0d 0x0 0
W 4 474.445244 5 0x50540e64 0x0 0x0 0
W 4 474.445245 5 0x50540e68 0x1062cd0d 0x0 0
W 4 474.445247 5 0x50540e6c 0x0 0x0 0
W 4 474.445248 5 0x50540e70 0x1062ce0d 0x0 0
W 4 474.445249 5 0x50540e74 0x0 0x0 0
W 4 474.445250 5 0x50540e78 0x1062cf0d 0x0 0
W 4 474.445251 5 0x50540e7c 0x0 0x0 0
W 4 474.445252 5 0x50540e80 0x1062d00d 0x0 0
W 4 474.445253 5 0x50540e84 0x0 0x0 0
W 4 474.445254 5 0x50540e88 0x1062d10d 0x0 0
W 4 474.445255 5 0x50540e8c 0x0 0x0 0
W 4 474.445256 5 0x50540e90 0x1062d20d 0x0 0
W 4 474.445257 5 0x50540e94 0x0 0x0 0
W 4 474.445258 5 0x50540e98 0x1062d30d 0x0 0
W 4 474.445259 5 0x50540e9c 0x0 0x0 0
W 4 474.445260 5 0x50540ea0 0x1062d40d 0x0 0
W 4 474.445261 5 0x50540ea4 0x0 0x0 0
W 4 474.445262 5 0x50540ea8 0x1062d50d 0x0 0
W 4 474.445264 5 0x50540eac 0x0 0x0 0
W 4 474.445265 5 0x50540eb0 0x1062d60d 0x0 0
W 4 474.445266 5 0x50540eb4 0x0 0x0 0
W 4 474.445267 5 0x50540eb8 0x1062d70d 0x0 0
W 4 474.445268 5 0x50540ebc 0x0 0x0 0
W 4 474.445269 5 0x50540ec0 0x1062d80d 0x0 0
W 4 474.445270 5 0x50540ec4 0x0 0x0 0
W 4 474.445271 5 0x50540ec8 0x1062d90d 0x0 0
W 4 474.445272 5 0x50540ecc 0x0 0x0 0
W 4 474.445273 5 0x50540ed0 0x1062da0d 0x0 0
W 4 474.445274 5 0x50540ed4 0x0 0x0 0
W 4 474.445275 5 0x50540ed8 0x1062db0d 0x0 0
W 4 474.445276 5 0x50540edc 0x0 0x0 0
W 4 474.445277 5 0x50540ee0 0x1062dc0d 0x0 0
W 4 474.445278 5 0x50540ee4 0x0 0x0 0
W 4 474.445280 5 0x50540ee8 0x1062dd0d 0x0 0
W 4 474.445281 5 0x50540eec 0x0 0x0 0
W 4 474.445282 5 0x50540ef0 0x1062de0d 0x0 0
W 4 474.445283 5 0x50540ef4 0x0 0x0 0
W 4 474.445284 5 0x50540ef8 0x1062df0d 0x0 0
W 4 474.445285 5 0x50540efc 0x0 0x0 0
W 4 474.445286 5 0x50540f00 0x1062e00d 0x0 0
W 4 474.445287 5 0x50540f04 0x0 0x0 0
W 4 474.445288 5 0x50540f08 0x1062e10d 0x0 0
W 4 474.445289 5 0x50540f0c 0x0 0x0 0
W 4 474.445290 5 0x50540f10 0x1062e20d 0x0 0
W 4 474.445291 5 0x50540f14 0x0 0x0 0
W 4 474.445292 5 0x50540f18 0x1062e30d 0x0 0
W 4 474.445293 5 0x50540f1c 0x0 0x0 0
W 4 474.445294 5 0x50540f20 0x1062e40d 0x0 0
W 4 474.445296 5 0x50540f24 0x0 0x0 0
W 4 474.445297 5 0x50540f28 0x1062e50d 0x0 0
W 4 474.445298 5 0x50540f2c 0x0 0x0 0
W 4 474.445299 5 0x50540f30 0x1062e60d 0x0 0
W 4 474.445300 5 0x50540f34 0x0 0x0 0
W 4 474.445301 5 0x50540f38 0x1062e70d 0x0 0
W 4 474.445302 5 0x50540f3c 0x0 0x0 0
W 4 474.445303 5 0x50540f40 0x1062e80d 0x0 0
W 4 474.445304 5 0x50540f44 0x0 0x0 0
W 4 474.445305 5 0x50540f48 0x1062e90d 0x0 0
W 4 474.445306 5 0x50540f4c 0x0 0x0 0
W 4 474.445307 5 0x50540f50 0x1062ea0d 0x0 0
W 4 474.445309 5 0x50540f54 0x0 0x0 0
W 4 474.445310 5 0x50540f58 0x1062eb0d 0x0 0
W 4 474.445311 5 0x50540f5c 0x0 0x0 0
W 4 474.445312 5 0x50540f60 0x1062ec0d 0x0 0
W 4 474.445313 5 0x50540f64 0x0 0x0 0
W 4 474.445314 5 0x50540f68 0x1062ed0d 0x0 0
W 4 474.445315 5 0x50540f6c 0x0 0x0 0
W 4 474.445316 5 0x50540f70 0x1062ee0d 0x0 0
W 4 474.445317 5 0x50540f74 0x0 0x0 0
W 4 474.445318 5 0x50540f78 0x1062ef0d 0x0 0
W 4 474.445319 5 0x50540f7c 0x0 0x0 0
W 4 474.445320 5 0x50540f80 0x1062f00d 0x0 0
W 4 474.445321 5 0x50540f84 0x0 0x0 0
W 4 474.445322 5 0x50540f88 0x1062f10d 0x0 0
W 4 474.445323 5 0x50540f8c 0x0 0x0 0
W 4 474.445325 5 0x50540f90 0x1062f20d 0x0 0
W 4 474.445326 5 0x50540f94 0x0 0x0 0
W 4 474.445327 5 0x50540f98 0x1062f30d 0x0 0
W 4 474.445328 5 0x50540f9c 0x0 0x0 0
W 4 474.445329 5 0x50540fa0 0x1062f40d 0x0 0
W 4 474.445330 5 0x50540fa4 0x0 0x0 0
W 4 474.445331 5 0x50540fa8 0x1062f50d 0x0 0
W 4 474.445332 5 0x50540fac 0x0 0x0 0
W 4 474.445333 5 0x50540fb0 0x1062f60d 0x0 0
W 4 474.445334 5 0x50540fb4 0x0 0x0 0
W 4 474.445335 5 0x50540fb8 0x1062f70d 0x0 0
W 4 474.445336 5 0x50540fbc 0x0 0x0 0
W 4 474.445337 5 0x50540fc0 0x1062f80d 0x0 0
W 4 474.445338 5 0x50540fc4 0x0 0x0 0
W 4 474.445339 5 0x50540fc8 0x1062f90d 0x0 0
W 4 474.445340 5 0x50540fcc 0x0 0x0 0
W 4 474.445341 5 0x50540fd0 0x1062fa0d 0x0 0
W 4 474.445342 5 0x50540fd4 0x0 0x0 0
W 4 474.445344 5 0x50540fd8 0x1062fb0d 0x0 0
W 4 474.445345 5 0x50540fdc 0x0 0x0 0
W 4 474.445346 5 0x50540fe0 0x1062fc0d 0x0 0
W 4 474.445347 5 0x50540fe4 0x0 0x0 0
W 4 474.445348 5 0x50540fe8 0x1062fd0d 0x0 0
W 4 474.445349 5 0x50540fec 0x0 0x0 0
W 4 474.445350 5 0x50540ff0 0x1062fe0d 0x0 0
W 4 474.445351 5 0x50540ff4 0x0 0x0 0
W 4 474.445352 5 0x50540ff8 0x1062ff0d 0x0 0
W 4 474.445353 5 0x50540ffc 0x0 0x0 0
R 4 474.920972 6 0x533000f0 0x1b76e865 0x0 0
R 4 474.921000 6 0x533000f0 0x1b76eb57 0x0 0
R 4 474.921007 6 0x533000f0 0x1b76f01f 0x0 0
R 4 474.921015 6 0x533000f0 0x1b76f0da 0x0 0
R 4 474.921024 6 0x533000f0 0x1b76f1ba 0x0 0
R 4 474.921032 6 0x533000f0 0x1b76f270 0x0 0
R 4 474.921039 6 0x533000f0 0x1b76f32b 0x0 0
R 4 474.921423 6 0x533000f0 0x1b7723e3 0x0 0
R 4 474.921446 6 0x533000f0 0x1b772642 0x0 0
R 4 474.921454 6 0x533000f0 0x1b7726fe 0x0 0
R 4 474.921461 6 0x533000f0 0x1b7727b9 0x0 0
R 4 474.921470 6 0x533000f0 0x1b772891 0x0 0
R 4 474.921478 6 0x533000f0 0x1b772946 0x0 0
R 4 474.921485 6 0x533000f0 0x1b772a00 0x0 0
R 4 474.921577 6 0x533000f0 0x1b7736cb 0x0 0
R 4 474.921601 6 0x533000f0 0x1b773922 0x0 0
R 4 474.921609 6 0x533000f0 0x1b7739d9 0x0 0
R 4 474.921643 6 0x533000f0 0x1b774121 0x0 0
R 4 474.921650 6 0x533000f0 0x1b7741da 0x0 0
R 4 474.921658 6 0x533000f0 0x1b774295 0x0 0
R 4 474.921666 6 0x533000f0 0x1b774364 0x0 0
R 4 474.921674 6 0x533000f0 0x1b774419 0x0 0
R 4 474.921681 6 0x533000f0 0x1b7744cf 0x0 0
R 4 474.921874 6 0x533000f0 0x1b775b4d 0x0 0
R 4 474.921913 6 0x533000f0 0x1b77630d 0x0 0
R 4 474.921920 6 0x533000f0 0x1b7763ca 0x0 0
R 4 474.921928 6 0x533000f0 0x1b776484 0x0 0
R 4 474.921937 6 0x533000f0 0x1b776554 0x0 0
R 4 474.921954 6 0x533000f0 0x1b776707 0x0 0
R 4 474.921962 6 0x533000f0 0x1b7767c1 0x0 0
R 4 474.921969 6 0x533000f0 0x1b77687f 0x0 0
R 4 474.922072 6 0x533000f0 0x1b77765c 0x0 0
R 4 474.922080 6 0x533000f0 0x1b777717 0x0 0
R 4 474.922087 6 0x533000f0 0x1b7777d2 0x0 0
R 4 474.922095 6 0x533000f0 0x1b777895 0x0 0
R 4 474.922103 6 0x533000f0 0x1b777949 0x0 0
R 4 474.922110 6 0x533000f0 0x1b777a05 0x0 0
R 4 474.922119 6 0x533000f0 0x1b777ae2 0x0 0
R 4 474.922127 6 0x533000f0 0x1b777b97 0x0 0
R 4 474.922134 6 0x533000f0 0x1b77804e 0x0 0
R 4 474.922142 6 0x533000f0 0x1b778110 0x0 0
R 4 474.922149 6 0x533000f0 0x1b7781c6 0x0 0
R 4 474.922157 6 0x533000f0 0x1b77827c 0x0 0
R 4 474.922165 6 0x533000f0 0x1b77834a 0x0 0
